Datetime,forecast_DA,forecast_up,forecast_down
2023-07-07 11:00:00,17.7,34.5,35.2
2023-07-07 12:00:00,23.3,34.6,39.5
2023-07-07 12:59:59,27.2,34.6,39.5
2023-07-07 14:00:00,34.2,34.6,39.5
2023-07-07 15:00:00,43.4,34.6,39.5
2023-07-07 15:59:59,61.0,9.1,14.1
2023-07-07 17:00:00,78.8,9.1,14.1
2023-07-07 18:00:00,92.1,9.1,14.1
2023-07-07 18:59:59,98.0,9.1,14.1
2023-07-07 20:00:00,102.7,11.3,15.2
2023-07-07 21:00:00,99.9,11.3,15.2
2023-07-07 21:59:59,92.3,11.3,15.2
2023-07-07 23:00:00,88.1,11.3,15.2
2023-07-08 00:00:00,84.5,13.8,13.1
2023-07-08 00:59:59,83.7,13.8,13.1
2023-07-08 02:00:00,84.6,13.8,13.1
2023-07-08 03:00:00,86.4,13.8,13.1
2023-07-08 03:59:59,98.6,9.6,13.2
2023-07-08 05:00:00,106.8,9.6,13.2
2023-07-08 06:00:00,112.5,9.6,13.2
2023-07-08 06:59:59,107.2,9.6,13.2
2023-07-08 08:00:00,81.3,6.2,11.6
2023-07-08 09:00:00,73.0,6.2,11.6
2023-07-08 09:59:59,66.4,6.2,11.6
2023-07-08 11:00:00,61.4,6.2,11.6
2023-07-08 12:00:00,61.0,18.8,12.4
2023-07-08 12:59:59,61.1,18.8,12.4
2023-07-08 14:00:00,62.9,18.8,12.4
2023-07-08 15:00:00,65.6,18.8,12.4
2023-07-08 15:59:59,76.6,9.2,6.7
2023-07-08 17:00:00,89.3,9.2,6.7
2023-07-08 18:00:00,100.8,9.2,6.7
2023-07-08 18:59:59,101.2,9.2,6.7
2023-07-08 20:00:00,103.0,8.2,7.7
2023-07-08 21:00:00,101.6,8.2,7.7
2023-07-08 21:59:59,94.1,8.2,7.7
2023-07-08 23:00:00,91.0,8.2,7.7
2023-07-09 00:00:00,90.9,8.9,6.4
2023-07-09 00:59:59,91.1,8.9,6.4
2023-07-09 02:00:00,90.0,8.9,6.4
2023-07-09 03:00:00,92.8,8.9,6.4
2023-07-09 03:59:59,100.1,9.3,9.1
2023-07-09 05:00:00,106.5,9.3,9.1
2023-07-09 06:00:00,112.2,9.3,9.1
2023-07-09 06:59:59,107.1,9.3,9.1
2023-07-09 08:00:00,87.6,16.7,17.3
2023-07-09 09:00:00,78.4,16.7,17.3
2023-07-09 09:59:59,76.3,16.7,17.3
2023-07-09 11:00:00,20.3,16.7,17.3
2023-07-09 12:00:00,29.1,37.5,28.4
2023-07-09 12:59:59,34.6,37.5,28.4
2023-07-09 14:00:00,-13.8,37.5,28.4
2023-07-09 15:00:00,-2.9,37.5,28.4
2023-07-09 15:59:59,-5.8,7.9,8.8
2023-07-09 17:00:00,-5.9,7.9,8.8
2023-07-09 18:00:00,103.9,7.9,8.8
2023-07-09 18:59:59,110.0,7.9,8.8
2023-07-09 20:00:00,116.2,15.8,14.2
2023-07-09 21:00:00,102.2,15.8,14.2
2023-07-09 21:59:59,97.9,15.8,14.2
2023-07-09 23:00:00,89.0,15.8,14.2
2023-07-10 00:00:00,83.5,12.5,6.6
2023-07-10 00:59:59,77.9,12.5,6.6
2023-07-10 02:00:00,76.6,12.5,6.6
2023-07-10 03:00:00,76.8,12.5,6.6
2023-07-10 03:59:59,91.4,4.3,4.3
2023-07-10 05:00:00,96.6,4.3,4.3
2023-07-10 06:00:00,100.4,4.3,4.3
2023-07-10 06:59:59,91.0,4.3,4.3
2023-07-10 08:00:00,68.3,37.0,38.8
2023-07-10 09:00:00,59.8,37.0,38.8
2023-07-10 09:59:59,-2.4,37.0,38.8
2023-07-10 11:00:00,-6.7,37.0,38.8
2023-07-10 12:00:00,-75.3,43.7,49.9
2023-07-10 12:59:59,24.3,43.7,49.9
2023-07-10 14:00:00,30.9,43.7,49.9
2023-07-10 15:00:00,38.0,43.7,49.9
2023-07-10 15:59:59,57.9,13.9,15.4
2023-07-10 17:00:00,69.8,13.9,15.4
2023-07-10 18:00:00,82.7,13.9,15.4
2023-07-10 18:59:59,90.4,13.9,15.4
2023-07-10 20:00:00,98.0,12.1,4.1
2023-07-10 21:00:00,94.6,12.1,4.1
2023-07-10 21:59:59,88.0,12.1,4.1
2023-07-10 23:00:00,85.7,12.1,4.1
2023-07-11 00:00:00,85.6,13.9,9.6
2023-07-11 00:59:59,83.2,13.9,9.6
2023-07-11 02:00:00,82.7,13.9,9.6
2023-07-11 03:00:00,85.9,13.9,9.6
2023-07-11 03:59:59,96.3,13.0,9.6
2023-07-11 05:00:00,103.6,13.0,9.6
2023-07-11 06:00:00,106.8,13.0,9.6
2023-07-11 06:59:59,101.0,13.0,9.6
2023-07-11 08:00:00,78.8,16.1,8.9
2023-07-11 09:00:00,67.5,16.1,8.9
2023-07-11 09:59:59,-3.9,16.1,8.9
2023-07-11 11:00:00,-7.7,16.1,8.9
2023-07-11 12:00:00,-76.2,14.4,20.6
2023-07-11 12:59:59,56.5,14.4,20.6
2023-07-11 14:00:00,58.5,14.4,20.6
2023-07-11 15:00:00,-20.3,14.4,20.6
2023-07-11 15:59:59,-6.3,7.0,14.8
2023-07-11 17:00:00,-15.9,7.0,14.8
2023-07-11 18:00:00,97.7,7.0,14.8
2023-07-11 18:59:59,100.2,7.0,14.8
2023-07-11 20:00:00,102.7,9.3,5.3
2023-07-11 21:00:00,100.8,9.3,5.3
2023-07-11 21:59:59,97.5,9.3,5.3
2023-07-11 23:00:00,95.4,9.3,5.3
2023-07-12 00:00:00,94.3,8.3,2.9
2023-07-12 00:59:59,93.2,8.3,2.9
2023-07-12 02:00:00,92.2,8.3,2.9
2023-07-12 03:00:00,94.0,8.3,2.9
2023-07-12 03:59:59,96.0,10.6,14.8
2023-07-12 05:00:00,101.8,10.6,14.8
2023-07-12 06:00:00,105.6,10.6,14.8
2023-07-12 06:59:59,105.1,10.6,14.8
2023-07-12 08:00:00,78.3,10.6,10.0
2023-07-12 09:00:00,67.2,10.6,10.0
2023-07-12 09:59:59,63.2,10.6,10.0
2023-07-12 11:00:00,57.2,10.6,10.0
2023-07-12 12:00:00,54.2,10.7,17.2
2023-07-12 12:59:59,-91.4,10.7,17.2
2023-07-12 14:00:00,-0.1,10.7,17.2
2023-07-12 15:00:00,-58.8,10.7,17.2
2023-07-12 15:59:59,-6.9,7.3,8.0
2023-07-12 17:00:00,-52.9,7.3,8.0
2023-07-12 18:00:00,-5.8,7.3,8.0
2023-07-12 18:59:59,103.3,7.3,8.0
2023-07-12 20:00:00,106.6,15.2,10.0
2023-07-12 21:00:00,106.6,15.2,10.0
2023-07-12 21:59:59,99.0,15.2,10.0
2023-07-12 23:00:00,94.8,15.2,10.0
2023-07-13 00:00:00,96.9,13.7,7.6
2023-07-13 00:59:59,95.7,13.7,7.6
2023-07-13 02:00:00,94.5,13.7,7.6
2023-07-13 03:00:00,93.9,13.7,7.6
2023-07-13 03:59:59,89.2,9.3,10.8
2023-07-13 05:00:00,95.6,9.3,10.8
2023-07-13 06:00:00,100.7,9.3,10.8
2023-07-13 06:59:59,91.6,9.3,10.8
2023-07-13 08:00:00,71.1,40.9,42.0
2023-07-13 09:00:00,60.0,40.9,42.0
2023-07-13 09:59:59,19.4,40.9,42.0
2023-07-13 11:00:00,0.0,40.9,42.0
2023-07-13 12:00:00,-0.1,59.7,67.7
2023-07-13 12:59:59,0.0,59.7,67.7
2023-07-13 14:00:00,4.8,59.7,67.7
2023-07-13 15:00:00,14.3,59.7,67.7
2023-07-13 15:59:59,50.6,13.1,18.0
2023-07-13 17:00:00,66.8,13.1,18.0
2023-07-13 18:00:00,86.5,13.1,18.0
2023-07-13 18:59:59,98.5,13.1,18.0
2023-07-13 20:00:00,109.6,8.0,2.8
2023-07-13 21:00:00,98.3,8.0,2.8
2023-07-13 21:59:59,93.4,8.0,2.8
2023-07-13 23:00:00,91.4,8.0,2.8
2023-07-14 00:00:00,92.1,9.9,13.9
2023-07-14 00:59:59,90.3,9.9,13.9
2023-07-14 02:00:00,88.8,9.9,13.9
2023-07-14 03:00:00,87.7,9.9,13.9
2023-07-14 03:59:59,74.0,12.2,8.6
2023-07-14 05:00:00,76.9,12.2,8.6
2023-07-14 06:00:00,80.8,12.2,8.6
2023-07-14 06:59:59,75.0,12.2,8.6
2023-07-14 08:00:00,56.5,42.4,40.0
2023-07-14 09:00:00,52.6,42.4,40.0
2023-07-14 09:59:59,0.0,42.4,40.0
2023-07-14 11:00:00,0.0,42.4,40.0
2023-07-14 12:00:00,-0.1,66.3,67.1
2023-07-14 12:59:59,0.0,66.3,67.1
2023-07-14 14:00:00,2.9,66.3,67.1
2023-07-14 15:00:00,10.4,66.3,67.1
2023-07-14 15:59:59,53.6,8.1,13.6
2023-07-14 17:00:00,66.9,8.1,13.6
2023-07-14 18:00:00,84.1,8.1,13.6
2023-07-14 18:59:59,90.6,8.1,13.6
2023-07-14 20:00:00,101.7,12.7,7.4
2023-07-14 21:00:00,101.1,12.7,7.4
2023-07-14 21:59:59,97.4,12.7,7.4
2023-07-14 23:00:00,94.9,12.7,7.4
2023-07-15 00:00:00,87.6,9.2,13.1
2023-07-15 00:59:59,86.5,9.2,13.1
2023-07-15 02:00:00,85.5,9.2,13.1
2023-07-15 03:00:00,85.3,9.2,13.1
2023-07-15 03:59:59,97.4,19.6,14.5
2023-07-15 05:00:00,107.8,19.6,14.5
2023-07-15 06:00:00,113.4,19.6,14.5
2023-07-15 06:59:59,101.7,19.6,14.5
2023-07-15 08:00:00,78.3,26.3,24.2
2023-07-15 09:00:00,67.2,26.3,24.2
2023-07-15 09:59:59,34.8,26.3,24.2
2023-07-15 11:00:00,-6.8,26.3,24.2
2023-07-15 12:00:00,-91.5,33.5,34.7
2023-07-15 12:59:59,-11.5,33.5,34.7
2023-07-15 14:00:00,-1.4,33.5,34.7
2023-07-15 15:00:00,-15.8,33.5,34.7
2023-07-15 15:59:59,-16.4,13.0,10.4
2023-07-15 17:00:00,84.3,13.0,10.4
2023-07-15 18:00:00,99.8,13.0,10.4
2023-07-15 18:59:59,104.1,13.0,10.4
2023-07-15 20:00:00,106.6,7.0,5.0
2023-07-15 21:00:00,105.1,7.0,5.0
2023-07-15 21:59:59,101.7,7.0,5.0
2023-07-15 23:00:00,96.7,7.0,5.0
2023-07-16 00:00:00,94.7,12.1,4.2
2023-07-16 00:59:59,93.5,12.1,4.2
2023-07-16 02:00:00,92.4,12.1,4.2
2023-07-16 03:00:00,91.8,12.1,4.2
2023-07-16 03:59:59,97.3,12.1,7.3
2023-07-16 05:00:00,100.8,12.1,7.3
2023-07-16 06:00:00,106.2,12.1,7.3
2023-07-16 06:59:59,101.9,12.1,7.3
2023-07-16 08:00:00,75.9,19.4,20.6
2023-07-16 09:00:00,69.9,19.4,20.6
2023-07-16 09:59:59,58.0,19.4,20.6
2023-07-16 11:00:00,39.9,19.4,20.6
2023-07-16 12:00:00,44.7,22.3,18.9
2023-07-16 12:59:59,47.5,22.3,18.9
2023-07-16 14:00:00,-85.3,22.3,18.9
2023-07-16 15:00:00,-11.8,22.3,18.9
2023-07-16 15:59:59,72.3,12.4,6.1
2023-07-16 17:00:00,90.9,12.4,6.1
2023-07-16 18:00:00,102.6,12.4,6.1
2023-07-16 18:59:59,105.7,12.4,6.1
2023-07-16 20:00:00,108.9,13.0,5.1
2023-07-16 21:00:00,105.3,13.0,5.1
2023-07-16 21:59:59,102.0,13.0,5.1
2023-07-16 23:00:00,95.5,13.0,5.1
2023-07-17 00:00:00,97.0,13.0,12.5
2023-07-17 00:59:59,95.8,13.0,12.5
2023-07-17 02:00:00,94.6,13.0,12.5
2023-07-17 03:00:00,94.1,13.0,12.5
2023-07-17 03:59:59,97.6,7.7,3.5
2023-07-17 05:00:00,102.1,7.7,3.5
2023-07-17 06:00:00,106.8,7.7,3.5
2023-07-17 06:59:59,107.3,7.7,3.5
2023-07-17 08:00:00,76.9,10.0,13.6
2023-07-17 09:00:00,69.3,10.0,13.6
2023-07-17 09:59:59,58.7,10.0,13.6
2023-07-17 11:00:00,50.1,10.0,13.6
2023-07-17 12:00:00,53.6,18.7,17.4
2023-07-17 12:59:59,55.1,18.7,17.4
2023-07-17 14:00:00,58.5,18.7,17.4
2023-07-17 15:00:00,62.5,18.7,17.4
2023-07-17 15:59:59,74.4,13.3,6.0
2023-07-17 17:00:00,93.4,13.3,6.0
2023-07-17 18:00:00,103.8,13.3,6.0
2023-07-17 18:59:59,105.3,13.3,6.0
2023-07-17 20:00:00,105.9,12.4,6.2
2023-07-17 21:00:00,105.0,12.4,6.2
2023-07-17 21:59:59,98.4,12.4,6.2
2023-07-17 23:00:00,92.7,12.4,6.2
2023-07-18 00:00:00,91.9,10.2,9.3
2023-07-18 00:59:59,88.9,10.2,9.3
2023-07-18 02:00:00,87.7,10.2,9.3
2023-07-18 03:00:00,89.0,10.2,9.3
2023-07-18 03:59:59,97.1,13.5,12.8
2023-07-18 05:00:00,101.6,13.5,12.8
2023-07-18 06:00:00,107.3,13.5,12.8
2023-07-18 06:59:59,106.5,13.5,12.8
2023-07-18 08:00:00,79.0,15.1,20.5
2023-07-18 09:00:00,67.3,15.1,20.5
2023-07-18 09:59:59,53.1,15.1,20.5
2023-07-18 11:00:00,36.9,15.1,20.5
2023-07-18 12:00:00,43.0,29.6,31.2
2023-07-18 12:59:59,-90.9,29.6,31.2
2023-07-18 14:00:00,-2.4,29.6,31.2
2023-07-18 15:00:00,-1.1,29.6,31.2
2023-07-18 15:59:59,65.2,13.7,6.7
2023-07-18 17:00:00,85.9,13.7,6.7
2023-07-18 18:00:00,100.4,13.7,6.7
2023-07-18 18:59:59,102.9,13.7,6.7
2023-07-18 20:00:00,102.5,5.9,13.5
2023-07-18 21:00:00,100.5,5.9,13.5
2023-07-18 21:59:59,92.3,5.9,13.5
2023-07-18 23:00:00,87.4,5.9,13.5
2023-07-19 00:00:00,85.5,12.9,8.0
2023-07-19 00:59:59,84.3,12.9,8.0
2023-07-19 02:00:00,83.0,12.9,8.0
2023-07-19 03:00:00,82.2,12.9,8.0
2023-07-19 03:59:59,92.0,6.5,6.6
2023-07-19 05:00:00,96.0,6.5,6.6
2023-07-19 06:00:00,100.3,6.5,6.6
2023-07-19 06:59:59,92.8,6.5,6.6
2023-07-19 08:00:00,-1.2,48.5,50.9
2023-07-19 09:00:00,-17.8,48.5,50.9
2023-07-19 09:59:59,-0.4,48.5,50.9
2023-07-19 11:00:00,-1.1,48.5,50.9
2023-07-19 12:00:00,0.0,63.2,72.0
2023-07-19 12:59:59,-35.2,63.2,72.0
2023-07-19 14:00:00,-10.9,63.2,72.0
2023-07-19 15:00:00,20.9,63.2,72.0
2023-07-19 15:59:59,50.9,16.6,10.6
2023-07-19 17:00:00,70.4,16.6,10.6
2023-07-19 18:00:00,89.5,16.6,10.6
2023-07-19 18:59:59,96.8,16.6,10.6
2023-07-19 20:00:00,98.8,13.3,8.6
2023-07-19 21:00:00,95.3,13.3,8.6
2023-07-19 21:59:59,88.7,13.3,8.6
2023-07-19 23:00:00,87.4,13.3,8.6
2023-07-20 00:00:00,94.1,11.3,12.6
2023-07-20 00:59:59,97.7,11.3,12.6
2023-07-20 02:00:00,96.9,11.3,12.6
2023-07-20 03:00:00,96.3,11.3,12.6
2023-07-20 03:59:59,91.5,11.8,12.5
2023-07-20 05:00:00,96.3,11.8,12.5
2023-07-20 06:00:00,102.9,11.8,12.5
2023-07-20 06:59:59,96.0,11.8,12.5
2023-07-20 08:00:00,71.6,27.4,25.2
2023-07-20 09:00:00,63.8,27.4,25.2
2023-07-20 09:59:59,59.2,27.4,25.2
2023-07-20 11:00:00,0.0,27.4,25.2
2023-07-20 12:00:00,5.0,47.7,54.6
2023-07-20 12:59:59,-84.4,47.7,54.6
2023-07-20 14:00:00,-38.1,47.7,54.6
2023-07-20 15:00:00,-23.2,47.7,54.6
2023-07-20 15:59:59,-90.9,12.3,12.6
2023-07-20 17:00:00,-6.3,12.3,12.6
2023-07-20 18:00:00,-32.4,12.3,12.6
2023-07-20 18:59:59,-5.8,12.3,12.6
2023-07-20 20:00:00,-1.8,9.3,13.5
2023-07-20 21:00:00,-0.1,9.3,13.5
2023-07-20 21:59:59,94.3,9.3,13.5
2023-07-20 23:00:00,90.5,9.3,13.5
2023-07-21 00:00:00,95.9,9.5,6.6
2023-07-21 00:59:59,95.0,9.5,6.6
2023-07-21 02:00:00,94.9,9.5,6.6
2023-07-21 03:00:00,94.3,9.5,6.6
2023-07-21 03:59:59,89.1,7.6,12.9
2023-07-21 05:00:00,92.4,7.6,12.9
2023-07-21 06:00:00,98.0,7.6,12.9
2023-07-21 06:59:59,87.1,7.6,12.9
2023-07-21 08:00:00,64.5,70.9,65.8
2023-07-21 09:00:00,17.6,70.9,65.8
2023-07-21 09:59:59,-12.6,70.9,65.8
2023-07-21 11:00:00,-62.4,70.9,65.8
2023-07-21 12:00:00,-44.7,85.5,88.5
2023-07-21 12:59:59,-35.8,85.5,88.5
2023-07-21 14:00:00,-0.7,85.5,88.5
2023-07-21 15:00:00,-0.6,85.5,88.5
2023-07-21 15:59:59,-32.5,15.8,16.2
2023-07-21 17:00:00,-91.5,15.8,16.2
2023-07-21 18:00:00,-80.8,15.8,16.2
2023-07-21 18:59:59,103.7,15.8,16.2
2023-07-21 20:00:00,105.7,11.7,4.8
2023-07-21 21:00:00,103.5,11.7,4.8
2023-07-21 21:59:59,97.4,11.7,4.8
2023-07-21 23:00:00,95.2,11.7,4.8
2023-07-22 00:00:00,92.4,9.8,8.0
2023-07-22 00:59:59,90.6,9.8,8.0
2023-07-22 02:00:00,90.0,9.8,8.0
2023-07-22 03:00:00,91.0,9.8,8.0
2023-07-22 03:59:59,100.7,12.2,6.3
2023-07-22 05:00:00,109.2,12.2,6.3
2023-07-22 06:00:00,115.7,12.2,6.3
2023-07-22 06:59:59,106.6,12.2,6.3
2023-07-22 08:00:00,76.9,10.8,12.2
2023-07-22 09:00:00,69.7,10.8,12.2
2023-07-22 09:59:59,59.1,10.8,12.2
2023-07-22 11:00:00,45.1,10.8,12.2
2023-07-22 12:00:00,49.2,18.3,25.5
2023-07-22 12:59:59,-2.4,18.3,25.5
2023-07-22 14:00:00,55.0,18.3,25.5
2023-07-22 15:00:00,64.7,18.3,25.5
2023-07-22 15:59:59,76.5,6.0,3.1
2023-07-22 17:00:00,93.0,6.0,3.1
2023-07-22 18:00:00,104.5,6.0,3.1
2023-07-22 18:59:59,106.4,6.0,3.1
2023-07-22 20:00:00,106.7,13.1,5.5
2023-07-22 21:00:00,106.0,13.1,5.5
2023-07-22 21:59:59,102.6,13.1,5.5
2023-07-22 23:00:00,96.1,13.1,5.5
2023-07-23 00:00:00,92.4,6.1,6.3
2023-07-23 00:59:59,91.2,6.1,6.3
2023-07-23 02:00:00,90.0,6.1,6.3
2023-07-23 03:00:00,89.5,6.1,6.3
2023-07-23 03:59:59,98.2,8.2,2.8
2023-07-23 05:00:00,102.2,8.2,2.8
2023-07-23 06:00:00,107.8,8.2,2.8
2023-07-23 06:59:59,103.7,8.2,2.8
2023-07-23 08:00:00,74.7,12.5,20.7
2023-07-23 09:00:00,67.6,12.5,20.7
2023-07-23 09:59:59,58.0,12.5,20.7
2023-07-23 11:00:00,52.7,12.5,20.7
2023-07-23 12:00:00,57.3,12.2,17.5
2023-07-23 12:59:59,59.2,12.2,17.5
2023-07-23 14:00:00,62.1,12.2,17.5
2023-07-23 15:00:00,69.9,12.2,17.5
2023-07-23 15:59:59,83.6,7.2,12.7
2023-07-23 17:00:00,98.8,7.2,12.7
2023-07-23 18:00:00,107.4,7.2,12.7
2023-07-23 18:59:59,106.9,7.2,12.7
2023-07-23 20:00:00,107.3,8.5,13.9
2023-07-23 21:00:00,103.0,8.5,13.9
2023-07-23 21:59:59,94.6,8.5,13.9
2023-07-23 23:00:00,90.1,8.5,13.9
2023-07-24 00:00:00,86.2,10.7,8.2
2023-07-24 00:59:59,82.7,10.7,8.2
2023-07-24 02:00:00,81.8,10.7,8.2
2023-07-24 03:00:00,85.2,10.7,8.2
2023-07-24 03:59:59,98.7,13.0,4.5
2023-07-24 05:00:00,102.7,13.0,4.5
2023-07-24 06:00:00,108.3,13.0,4.5
2023-07-24 06:59:59,110.3,13.0,4.5
2023-07-24 08:00:00,81.8,15.1,12.0
2023-07-24 09:00:00,76.1,15.1,12.0
2023-07-24 09:59:59,72.0,15.1,12.0
2023-07-24 11:00:00,67.1,15.1,12.0
2023-07-24 12:00:00,69.9,6.7,8.7
2023-07-24 12:59:59,70.9,6.7,8.7
2023-07-24 14:00:00,73.4,6.7,8.7
2023-07-24 15:00:00,77.6,6.7,8.7
2023-07-24 15:59:59,90.6,10.5,7.2
2023-07-24 17:00:00,101.2,10.5,7.2
2023-07-24 18:00:00,109.1,10.5,7.2
2023-07-24 18:59:59,109.4,10.5,7.2
2023-07-24 20:00:00,109.9,12.1,7.0
2023-07-24 21:00:00,109.1,12.1,7.0
2023-07-24 21:59:59,105.7,12.1,7.0
2023-07-24 23:00:00,103.5,12.1,7.0
2023-07-25 00:00:00,97.2,10.4,6.9
2023-07-25 00:59:59,96.1,10.4,6.9
2023-07-25 02:00:00,94.9,10.4,6.9
2023-07-25 03:00:00,94.3,10.4,6.9
2023-07-25 03:59:59,102.9,12.1,6.6
2023-07-25 05:00:00,110.8,12.1,6.6
2023-07-25 06:00:00,112.9,12.1,6.6
2023-07-25 06:59:59,113.4,12.1,6.6
2023-07-25 08:00:00,86.2,17.8,13.6
2023-07-25 09:00:00,72.6,17.8,13.6
2023-07-25 09:59:59,63.2,17.8,13.6
2023-07-25 11:00:00,59.7,17.8,13.6
2023-07-25 12:00:00,63.2,13.3,20.7
2023-07-25 12:59:59,65.5,13.3,20.7
2023-07-25 14:00:00,69.1,13.3,20.7
2023-07-25 15:00:00,74.2,13.3,20.7
2023-07-25 15:59:59,83.7,12.5,6.1
2023-07-25 17:00:00,100.8,12.5,6.1
2023-07-25 18:00:00,109.8,12.5,6.1
2023-07-25 18:59:59,111.1,12.5,6.1
2023-07-25 20:00:00,113.9,9.4,7.3
2023-07-25 21:00:00,110.6,9.4,7.3
2023-07-25 21:59:59,107.1,9.4,7.3
2023-07-25 23:00:00,105.0,9.4,7.3
2023-07-26 00:00:00,97.8,10.6,8.3
2023-07-26 00:59:59,96.7,10.6,8.3
2023-07-26 02:00:00,95.5,10.6,8.3
2023-07-26 03:00:00,94.9,10.6,8.3
2023-07-26 03:59:59,103.1,10.7,7.0
2023-07-26 05:00:00,106.4,10.7,7.0
2023-07-26 06:00:00,112.0,10.7,7.0
2023-07-26 06:59:59,111.9,10.7,7.0
2023-07-26 08:00:00,80.9,15.8,14.8
2023-07-26 09:00:00,76.5,15.8,14.8
2023-07-26 09:59:59,71.3,15.8,14.8
2023-07-26 11:00:00,65.8,15.8,14.8
2023-07-26 12:00:00,67.4,8.6,15.2
2023-07-26 12:59:59,69.2,8.6,15.2
2023-07-26 14:00:00,71.6,8.6,15.2
2023-07-26 15:00:00,76.1,8.6,15.2
2023-07-26 15:59:59,87.8,7.5,4.3
2023-07-26 17:00:00,103.7,7.5,4.3
2023-07-26 18:00:00,108.6,7.5,4.3
2023-07-26 18:59:59,109.2,7.5,4.3
2023-07-26 20:00:00,111.4,10.7,4.4
2023-07-26 21:00:00,110.6,10.7,4.4
2023-07-26 21:59:59,103.5,10.7,4.4
2023-07-26 23:00:00,101.4,10.7,4.4
2023-07-27 00:00:00,99.3,13.7,5.5
2023-07-27 00:59:59,96.8,13.7,5.5
2023-07-27 02:00:00,95.3,13.7,5.5
2023-07-27 03:00:00,94.8,13.7,5.5
2023-07-27 03:59:59,91.9,3.5,3.2
2023-07-27 05:00:00,95.4,3.5,3.2
2023-07-27 06:00:00,101.0,3.5,3.2
2023-07-27 06:59:59,90.7,3.5,3.2
2023-07-27 08:00:00,72.6,21.6,16.5
2023-07-27 09:00:00,62.6,21.6,16.5
2023-07-27 09:59:59,56.8,21.6,16.5
2023-07-27 11:00:00,17.7,21.6,16.5
2023-07-27 12:00:00,24.6,32.0,38.4
2023-07-27 12:59:59,30.1,32.0,38.4
2023-07-27 14:00:00,38.4,32.0,38.4
2023-07-27 15:00:00,56.3,32.0,38.4
2023-07-27 15:59:59,67.7,8.1,11.7
2023-07-27 17:00:00,88.5,8.1,11.7
2023-07-27 18:00:00,104.7,8.1,11.7
2023-07-27 18:59:59,113.0,8.1,11.7
2023-07-27 20:00:00,113.5,14.9,11.3
2023-07-27 21:00:00,103.5,14.9,11.3
2023-07-27 21:59:59,95.8,14.9,11.3
2023-07-27 23:00:00,89.4,14.9,11.3
2023-07-28 00:00:00,82.3,6.6,13.9
2023-07-28 00:59:59,81.3,6.6,13.9
2023-07-28 02:00:00,80.3,6.6,13.9
2023-07-28 03:00:00,77.9,6.6,13.9
2023-07-28 03:59:59,65.6,11.5,3.5
2023-07-28 05:00:00,71.7,11.5,3.5
2023-07-28 06:00:00,80.6,11.5,3.5
2023-07-28 06:59:59,70.6,11.5,3.5
2023-07-28 08:00:00,63.2,62.7,58.1
2023-07-28 09:00:00,0.0,62.7,58.1
2023-07-28 09:59:59,0.0,62.7,58.1
2023-07-28 11:00:00,0.0,62.7,58.1
2023-07-28 12:00:00,-0.1,72.5,73.6
2023-07-28 12:59:59,0.0,72.5,73.6
2023-07-28 14:00:00,7.5,72.5,73.6
2023-07-28 15:00:00,14.1,72.5,73.6
2023-07-28 15:59:59,65.4,14.0,11.2
2023-07-28 17:00:00,83.0,14.0,11.2
2023-07-28 18:00:00,93.5,14.0,11.2
2023-07-28 18:59:59,98.9,14.0,11.2
2023-07-28 20:00:00,104.2,6.4,5.1
2023-07-28 21:00:00,100.4,6.4,5.1
2023-07-28 21:59:59,95.9,6.4,5.1
2023-07-28 23:00:00,93.8,6.4,5.1
2023-07-29 00:00:00,87.9,12.4,6.2
2023-07-29 00:59:59,86.7,12.4,6.2
2023-07-29 02:00:00,85.5,12.4,6.2
2023-07-29 03:00:00,84.9,12.4,6.2
2023-07-29 03:59:59,98.9,11.7,2.7
2023-07-29 05:00:00,102.0,11.7,2.7
2023-07-29 06:00:00,107.8,11.7,2.7
2023-07-29 06:59:59,111.3,11.7,2.7
2023-07-29 08:00:00,97.7,3.6,4.9
2023-07-29 09:00:00,89.5,3.6,4.9
2023-07-29 09:59:59,83.6,3.6,4.9
2023-07-29 11:00:00,78.8,3.6,4.9
2023-07-29 12:00:00,81.1,6.9,9.3
2023-07-29 12:59:59,80.4,6.9,9.3
2023-07-29 14:00:00,81.3,6.9,9.3
2023-07-29 15:00:00,87.4,6.9,9.3
2023-07-29 15:59:59,104.5,12.1,5.0
2023-07-29 17:00:00,106.6,12.1,5.0
2023-07-29 18:00:00,108.4,12.1,5.0
2023-07-29 18:59:59,106.9,12.1,5.0
2023-07-29 20:00:00,107.3,8.8,5.0
2023-07-29 21:00:00,101.9,8.8,5.0
2023-07-29 21:59:59,93.9,8.8,5.0
2023-07-29 23:00:00,87.9,8.8,5.0
2023-07-30 00:00:00,81.0,8.1,12.7
2023-07-30 00:59:59,75.5,8.1,12.7
2023-07-30 02:00:00,74.1,8.1,12.7
2023-07-30 03:00:00,73.4,8.1,12.7
2023-07-30 03:59:59,88.2,11.8,12.1
2023-07-30 05:00:00,96.2,11.8,12.1
2023-07-30 06:00:00,101.9,11.8,12.1
2023-07-30 06:59:59,93.5,11.8,12.1
2023-07-30 08:00:00,69.4,31.4,22.8
2023-07-30 09:00:00,61.2,31.4,22.8
2023-07-30 09:59:59,21.5,31.4,22.8
2023-07-30 11:00:00,38.9,31.4,22.8
2023-07-30 12:00:00,15.0,41.3,51.7
2023-07-30 12:59:59,22.2,41.3,51.7
2023-07-30 14:00:00,29.1,41.3,51.7
