Time,solar_irradiance,temp,hour_sun
20230124:1011,46.71,0.21,15.61
20230124:1111,44.88,0.75,17.08
20230124:1211,45.8,1.03,16.28
20230124:1311,42.13,1.09,13.27
20230124:1411,22.9,1.05,8.35
20230124:1511,0.92,0.44,1.89
20230124:1611,0.0,0.44,0.0
20230124:1711,0.0,0.16,0.0
20230124:1811,0.0,-0.11,0.0
20230124:1911,0.0,-1.33,0.0
20230124:2011,0.0,-1.44,0.0
20230124:2111,0.0,-1.14,0.0
20230124:2211,0.0,-1.19,0.0
20230124:2311,0.0,-1.18,0.0
20230125:0011,0.0,-1.16,0.0
20230125:0111,0.0,-1.09,0.0
20230125:0211,0.0,-0.97,0.0
20230125:0311,0.0,-0.98,0.0
20230125:0411,0.0,-0.89,0.0
20230125:0511,0.0,-0.94,0.0
20230125:0611,0.0,-1.0,0.0
20230125:0711,0.0,-0.97,0.0
20230125:0811,54.02,-0.87,6.79
20230125:0911,62.42,-0.71,12.22
20230125:1011,55.87,-0.39,15.84
20230125:1111,49.46,-0.1,17.32
20230125:1211,46.71,0.13,16.52
20230125:1311,41.22,0.29,13.52
20230125:1411,21.98,0.23,8.6
20230125:1511,1.83,0.15,2.13
20230125:1611,0.0,0.03,0.0
20230125:1711,0.0,-0.1,0.0
20230125:1811,0.0,-0.23,0.0
20230125:1911,0.0,-0.91,0.0
20230125:2011,0.0,-1.07,0.0
20230125:2111,0.0,-1.17,0.0
20230125:2211,0.0,-1.38,0.0
20230125:2311,0.0,-1.5,0.0
20230126:0011,0.0,-1.61,0.0
20230126:0111,0.0,-1.71,0.0
20230126:0211,0.0,-1.8,0.0
20230126:0311,0.0,-1.81,0.0
20230126:0411,0.0,-1.75,0.0
20230126:0511,0.0,-1.69,0.0
20230126:0611,0.0,-1.62,0.0
20230126:0711,0.0,-1.9,0.0
20230126:0811,73.63,-1.82,6.98
20230126:0911,36.64,-1.46,12.44
20230126:1011,43.97,-0.95,16.08
20230126:1111,65.95,-0.52,17.57
20230126:1211,158.79,-0.22,16.78
20230126:1311,72.22,0.12,13.78
20230126:1411,74.89,0.3,8.85
20230126:1511,1.83,0.18,2.37
20230126:1611,0.0,-0.06,0.0
20230126:1711,0.0,-0.15,0.0
20230126:1811,0.0,-0.13,0.0
20230126:1911,0.0,-0.1,0.0
20230126:2011,0.0,0.21,0.0
20230126:2111,0.0,0.54,0.0
20230126:2211,0.0,0.99,0.0
20230126:2311,0.0,1.49,0.0
20230127:0011,0.0,1.97,0.0
20230127:0111,0.0,2.37,0.0
20230127:0211,0.0,2.61,0.0
20230127:0311,0.0,2.66,0.0
20230127:0411,0.0,2.6,0.0
20230127:0511,0.0,2.5,0.0
20230127:0611,0.0,2.35,0.0
20230127:0711,0.0,1.96,0.0
20230127:0811,68.39,1.67,7.19
20230127:0911,126.95,1.97,12.66
20230127:1011,110.58,2.3,16.32
20230127:1111,80.6,2.69,17.83
20230127:1211,107.82,2.67,17.04
20230127:1311,217.2,2.57,14.04
20230127:1411,132.84,2.44,9.1
20230127:1511,2.75,1.99,2.62
20230127:1611,0.0,1.47,0.0
20230127:1711,0.0,1.08,0.0
20230127:1811,0.0,0.72,0.0
20230127:1911,0.0,0.39,0.0
20230127:2011,0.0,0.08,0.0
20230127:2111,0.0,0.05,0.0
20230127:2211,0.0,-0.43,0.0
20230127:2311,0.0,-0.62,0.0
20230128:0011,0.0,-0.93,0.0
20230128:0111,0.0,-0.98,0.0
20230128:0211,0.0,-1.17,0.0
20230128:0311,0.0,-1.11,0.0
20230128:0411,0.0,-1.2,0.0
20230128:0511,0.0,-1.18,0.0
20230128:0611,0.0,-1.62,0.0
20230128:0711,0.0,-1.12,0.0
20230128:0811,363.35,-1.09,7.4
20230128:0911,98.54,0.36,12.89
20230128:1011,105.2,1.09,16.56
20230128:1111,76.02,1.1,18.08
20230128:1211,236.32,1.15,17.31
20230128:1311,403.42,1.18,14.3
20230128:1411,305.34,1.08,9.36
20230128:1511,7.33,0.61,2.87
20230128:1611,0.0,-0.25,0.0
20230128:1711,0.0,-0.62,0.0
20230128:1811,0.0,-0.55,0.0
20230128:1911,0.0,-0.16,0.0
20230128:2011,0.0,0.14,0.0
20230128:2111,0.0,0.25,0.0
20230128:2211,0.0,0.44,0.0
20230128:2311,0.0,0.62,0.0
20230129:0011,0.0,0.83,0.0
20230129:0111,0.0,1.05,0.0
20230129:0211,0.0,1.29,0.0
20230129:0311,0.0,1.42,0.0
20230129:0411,0.0,1.71,0.0
20230129:0511,0.0,1.96,0.0
20230129:0611,0.0,2.2,0.0
20230129:0711,0.0,2.02,0.0
20230129:0811,54.98,2.2,7.62
20230129:0911,21.98,2.48,13.13
20230129:1011,24.73,2.78,16.82
20230129:1111,35.72,2.91,18.35
20230129:1211,75.11,2.96,17.58
20230129:1311,39.39,2.9,14.57
20230129:1411,21.07,3.02,9.63
20230129:1511,1.83,3.13,3.13
20230129:1611,0.0,3.01,0.0
20230129:1711,0.0,2.88,0.0
20230129:1811,0.0,2.73,0.0
20230129:1911,0.0,2.19,0.0
20230129:2011,0.0,2.06,0.0
20230129:2111,0.0,1.96,0.0
20230129:2211,0.0,1.94,0.0
20230129:2311,0.0,1.97,0.0
20230130:0011,0.0,1.83,0.0
20230130:0111,0.0,2.01,0.0
20230130:0211,0.0,2.36,0.0
20230130:0311,0.0,2.9,0.0
20230130:0411,0.0,3.25,0.0
20230130:0511,0.0,3.54,0.0
20230130:0611,0.0,3.89,0.0
20230130:0711,0.0,3.92,0.0
20230130:0811,103.49,4.0,7.84
20230130:0911,25.65,4.23,13.37
20230130:1011,55.87,4.49,17.07
20230130:1111,76.02,4.68,18.62
20230130:1211,422.84,4.79,17.85
20230130:1311,122.86,4.49,14.85
20230130:1411,20.15,4.69,9.89
20230130:1511,10.99,4.36,3.38
20230130:1611,0.0,4.16,0.0
20230130:1711,0.0,4.29,0.0
20230130:1811,0.0,4.31,0.0
20230130:1911,0.0,3.65,0.0
20230130:2011,0.0,3.4,0.0
20230130:2111,0.0,3.21,0.0
20230130:2211,0.0,3.0,0.0
20230130:2311,0.0,2.64,0.0
20230131:0011,0.0,2.36,0.0
20230131:0111,0.0,2.1,0.0
20230131:0211,0.0,1.93,0.0
